customerID,gender,tenure,Contract,MonthlyCharges,Churn
9137-UIYPG,Female,35,Month-to-month,106.9,No
2809-ZMYOQ,Female,32,Month-to-month,101.35,No
5084-OOVCJ,Female,17,Month-to-month,55.35,No
0254-WWRKD,Female,67,One year,50.55,No
7727-SHVZV,Female,9,Month-to-month,19.5,No
6302-JGYRJ,Male,31,One year,79.45,Yes
5339-PXDVH,Male,4,Month-to-month,90.65,No
2205-LPVGL,Male,58,One year,89.85,No
8782-NUUOL,Male,60,One year,79,No
3685-YLCMQ,Male,58,One year,104.65,Yes
7601-WFVZV,Male,1,Month-to-month,19.55,No
4609-KNNWG,Female,27,Two year,19.9,No
4868-AADLV,Male,66,One year,116.25,No
9529-OFXHY,Male,15,Month-to-month,87.75,No
8634-MPHTR,Male,47,Month-to-month,100.05,Yes
2669-QVCRG,Female,41,Month-to-month,81.3,No
2478-EEWWM,Male,59,Month-to-month,44.3,No
9174-IHETN,Female,50,Two year,70.35,No
2233-TXSIU,Male,17,One year,44.45,No
9644-UMGQA,Male,6,Month-to-month,49.15,No
3256-EZDBI,Male,51,Month-to-month,29.45,No
8761-NSOBC,Male,44,Month-to-month,100.55,Yes
0419-YAAPX,Male,49,Month-to-month,85.3,No
8413-VONUO,Male,2,Month-to-month,95.65,Yes
0872-CASZJ,Male,59,One year,69.1,No
4726-DLWQN,Male,50,Month-to-month,70.35,No
8164-OCKUJ,Female,59,Two year,20.6,No
3094-JOJAI,Male,18,Month-to-month,74.15,No
9494-MRNYX,Male,10,Month-to-month,75.05,No
2599-CZABP,Male,14,One year,44.6,No
7945-PRBVF,Male,35,Two year,21.45,No
4544-RXFMG,Male,8,One year,43.45,No
0859-YGKFW,Male,18,One year,20.05,No
1150-FTQGN,Female,60,One year,94.15,No
9223-UCPVT,Female,1,Month-to-month,94.4,Yes
7196-LIWRH,Female,6,Two year,19.55,No
5448-VWNAM,Female,19,Month-to-month,75.9,No
1177-XZBJL,Male,53,One year,64.15,No
3518-FSTWG,Male,72,Two year,109.55,No
9330-VOFSZ,Female,60,Two year,110.8,No
4351-QLCSU,Female,1,Month-to-month,55,Yes
0939-EREMR,Female,13,Month-to-month,53.45,No
9389-ACWBI,Female,5,Month-to-month,69.95,No
5419-JPRRN,Male,1,Month-to-month,101.45,Yes
3644-QXEHN,Male,13,Month-to-month,97,No
2911-IJORQ,Male,37,One year,90.6,No
5921-NGYRH,Male,64,Month-to-month,73.55,No
2100-BDNSN,Female,5,Month-to-month,67.95,Yes
5998-DZLYR,Female,61,Two year,94.35,No
0488-GSLFR,Female,1,Month-to-month,69.5,Yes
9318-NKNFC,Male,1,Month-to-month,18.85,Yes
3985-HOYPM,Male,26,One year,19.4,No
9728-FTTVZ,Female,1,Month-to-month,69.2,Yes
9548-LERKT,Male,24,Two year,19.75,No
6576-FBXOJ,Male,17,One year,54.6,No
4310-KEDTB,Female,26,Month-to-month,29.8,No
7254-IQWOZ,Male,1,Month-to-month,69.65,Yes
2474-BRUCM,Male,40,Month-to-month,101.85,Yes
4062-HBMOS,Male,52,Month-to-month,103.05,No
0742-NXBGR,Female,1,Month-to-month,82.3,Yes
2676-ISHSF,Male,1,Month-to-month,20.3,No
9236-NDUCW,Female,21,Two year,35.1,No
4753-PADAS,Female,67,One year,105.7,No
6103-QCKFX,Female,44,Month-to-month,56.25,No
7781-EWARA,Male,70,One year,60.35,No
6110-OHIHY,Male,3,Month-to-month,79.25,Yes
7018-FPXHH,Male,56,Two year,59.8,No
5889-LFOLL,Female,13,Month-to-month,84.6,Yes
5708-EVONK,Female,58,Month-to-month,93.4,Yes
8708-XPXHZ,Female,42,Month-to-month,94.2,Yes
0616-ATFGB,Male,1,Month-to-month,25.05,Yes
0572-ZJKLT,Female,46,Two year,99.65,No
5135-RDDQL,Female,63,Two year,50.65,No
1353-LJWEM,Male,11,Month-to-month,60.9,No
1794-SWWKL,Male,15,Month-to-month,59.65,No
6166-YIPFO,Male,72,Two year,64.7,No
7016-BPGEU,Female,29,Month-to-month,25.1,Yes
6876-ADESB,Male,1,Month-to-month,48.95,Yes
9332-GYWLO,Female,6,Month-to-month,54.85,No
1963-SVUCV,Male,1,Month-to-month,45.3,Yes
4184-VODJZ,Male,63,One year,91.35,No
0220-EBGCE,Male,2,Month-to-month,85.85,Yes
1092-WPIVQ,Female,18,Two year,25.1,No
7233-IOQNP,Female,43,Month-to-month,34,No
2834-JKOOW,Female,15,One year,45.9,No
2754-VDLTR,Male,10,Month-to-month,95.2,Yes
2400-FEQME,Male,55,Two year,20.5,No
3190-XFANI,Male,49,One year,100.6,Yes
7551-DACSP,Male,6,Month-to-month,55.3,Yes
4957-SREEC,Male,70,Two year,20.35,No
7235-NXZCP,Male,2,Month-to-month,74.85,Yes
0230-UBYPQ,Male,63,One year,36.1,No
4923-ADWXJ,Female,25,Month-to-month,65.8,No
1763-KUAAW,Female,18,One year,20.35,No
1104-TNLZA,Male,28,Month-to-month,105.8,No
5195-KPUNQ,Female,53,One year,96.75,No
0520-FDVVT,Male,35,One year,102.35,Yes
3439-GVUSX,Male,1,Month-to-month,24.4,No
1444-VVSGW,Male,70,One year,115.65,Yes
5712-PTIWW,Male,2,Month-to-month,79.85,Yes
5949-HGVJL,Female,26,Month-to-month,73.05,No
5203-XEHAX,Female,34,One year,64.35,No
1635-HDGFT,Female,19,Two year,20.5,No
3315-TOTBP,Male,15,Month-to-month,76,Yes
8050-XGRVL,Female,62,One year,54.75,No
6661-HBGWL,Female,42,Month-to-month,104.75,Yes
1518-VOWAV,Female,9,Month-to-month,74.65,Yes
9828-QHFBK,Male,24,Month-to-month,51.15,No
3908-MKIMJ,Male,68,Two year,41.95,No
5012-YSPJJ,Male,31,Month-to-month,54.35,No
5909-ECHUI,Female,1,Month-to-month,56.25,Yes
1309-BXVOQ,Male,21,Month-to-month,106.1,Yes
6728-VOIFY,Female,63,One year,96,No
9317-WZPGV,Female,2,Month-to-month,79.75,Yes
4891-NLUBA,Female,61,Two year,61.45,No
2856-HYAPG,Female,1,Month-to-month,68.65,Yes
8969-PRHFK,Male,18,One year,19.65,No
0661-KQHNK,Female,6,One year,19,No
8709-KRDVL,Female,33,Month-to-month,100,No
4488-PSYCG,Male,16,Month-to-month,20.25,Yes
1427-VERSM,Female,56,Month-to-month,98.7,No
9801-NOSHQ,Male,23,One year,19.8,No
6339-YPSAH,Male,9,Month-to-month,73.8,No
3621-CEOVK,Female,14,Month-to-month,100.2,Yes
6906-ANDWJ,Male,15,Month-to-month,74.9,Yes
2159-TURXX,Male,5,Month-to-month,20.05,No
1548-FEHVL,Male,61,Month-to-month,106.2,No
3795-CAWEX,Male,70,Two year,116.55,No
6215-NQCPY,Male,15,Month-to-month,99.7,No
5647-URDKA,Male,8,Two year,19.7,No
2229-DPMBI,Female,8,Two year,19.5,No
9626-WEQRM,Female,4,Month-to-month,29.15,No
2188-SXWVT,Female,34,One year,55,No
6258-PVZWJ,Male,68,Two year,90.8,No
1094-BKOSX,Female,45,One year,51,No
6969-MVBAI,Female,9,Month-to-month,90.1,No
2978-XXSOG,Female,22,Month-to-month,59.05,No
2342-CKIAO,Female,2,Month-to-month,20.3,No
6953-PBDIN,Male,70,Two year,72.95,No
3898-BSJYF,Female,10,One year,73.55,No
3938-YFPXD,Male,72,Two year,84.3,No
7696-AMHOD,Female,49,One year,78,No
2453-SAFNS,Female,54,One year,72.1,No
9558-IHEZX,Female,71,Two year,106.75,No
9617-UDPEU,Female,22,One year,19.25,No
6340-DACFT,Female,50,Two year,20.55,No
4955-VCWBI,Female,43,One year,20,No
6813-GZQCG,Female,45,Two year,24.65,No
7426-GSWPO,Male,64,Month-to-month,103.5,No
3389-KTRXV,Female,23,Two year,23.85,No
3118-UHVVQ,Female,68,Two year,25.8,No
1031-IIDEO,Female,1,Month-to-month,70.85,Yes
5832-XKAES,Male,2,Month-to-month,69.8,Yes
3205-MXZRA,Male,26,One year,59.45,No
4701-AHWMW,Male,55,Month-to-month,54.55,Yes
8317-BVKSO,Male,14,Month-to-month,20.05,No
5702-KVQRD,Male,71,Two year,82.55,No
0083-PIVIK,Male,64,One year,81.25,No
9210-IAHGH,Female,7,Month-to-month,70.75,Yes
6169-PGNCD,Female,57,Two year,74.3,No
0023-XUOPT,Female,13,Month-to-month,94.1,Yes
4592-IWTJI,Female,3,Month-to-month,29.7,Yes
4909-JOUPP,Male,72,Two year,109.7,No
4657-FWVFY,Female,40,Month-to-month,96.35,No
2257-BOVXD,Male,14,Month-to-month,66.6,No
7729-JTEEC,Male,2,Month-to-month,44.5,No
7632-MNYOY,Male,66,One year,110.9,Yes
6518-LGAOV,Female,38,Month-to-month,105,Yes
7242-QZLXF,Male,1,Month-to-month,25.3,Yes
4576-CSAJH,Male,22,One year,55.15,Yes
1000-AJSLD,Male,1,Month-to-month,20.1,Yes
9696-RMYBA,Male,5,Month-to-month,80.1,No
8690-UPCZI,Male,29,One year,69.05,No
1062-LHZOD,Male,1,Month-to-month,69.9,Yes
9770-LXDBK,Female,3,Month-to-month,20.4,No
4086-WITJG,Male,71,Two year,19.7,No
8344-WFMFH,Male,9,Month-to-month,50.1,No
9600-NAXZN,Male,43,Month-to-month,101.4,Yes
8822-KNBHV,Female,48,One year,83.45,No
8404-FYDIB,Male,26,Month-to-month,86.65,No
2791-SFVEW,Female,9,Month-to-month,20.15,No
6457-USBER,Male,1,Month-to-month,80.8,Yes
6762-NSODU,Female,46,Two year,19.4,No
4662-EKDPQ,Male,2,Month-to-month,62.05,Yes
9248-OJYKK,Male,1,Month-to-month,76.45,Yes
9888-ZCUMM,Male,64,Two year,60.05,No
3398-FSHON,Female,12,Month-to-month,91.3,Yes
3319-DWOEP,Male,6,Month-to-month,95.75,Yes
1074-WVEVG,Female,59,One year,20.35,No
9979-RGMZT,Female,7,One year,94.05,No
6437-UDQJM,Female,72,Two year,84.1,No
1226-IENZN,Male,16,Month-to-month,78.75,No
2108-GLPQB,Male,25,Month-to-month,55.55,No
9259-PACGQ,Female,34,Month-to-month,62.65,Yes
4415-IJZTP,Female,1,Month-to-month,74.5,Yes
1465-VINDH,Female,10,Month-to-month,102.1,Yes
5474-LAMUQ,Male,24,One year,20.1,No
3468-DRVQJ,Female,10,One year,70.3,No
1122-YJBCS,Male,69,One year,53.65,No
4990-ALDGW,Male,57,Two year,20.75,No
4816-OKWNX,Male,50,One year,103.4,No
3315-IKYZQ,Male,28,One year,50.8,No
2810-FTLEM,Female,16,Month-to-month,50.15,Yes
4747-LCAQL,Male,25,Month-to-month,79,No
3411-WLRSQ,Female,3,Month-to-month,74.6,No
0898-XCGTF,Male,61,One year,96.5,No
8006-PYCSW,Female,2,Month-to-month,20.1,No
8249-THVEC,Male,51,One year,19.4,No
8722-PRFDV,Female,71,Two year,77.55,No
2164-SOQXL,Female,20,Month-to-month,20.05,No
4020-KIUDI,Male,6,Month-to-month,19.85,No
5850-BDWCY,Female,6,Month-to-month,20.2,No
2038-YSEZE,Female,29,Month-to-month,67.45,No
0827-ITJPH,Male,36,Two year,18.55,No
8799-OXZMD,Female,28,Month-to-month,29.75,No
1925-TIBLE,Female,7,Month-to-month,86.5,Yes
1705-GUHPV,Female,63,Two year,24.2,No
4779-ZGICK,Male,48,Two year,23.55,No
0048-PIHNL,Female,49,One year,20.45,No
0818-OCPZO,Male,27,Month-to-month,81.45,Yes
3967-KXAPS,Male,72,Two year,92.3,No
1447-GIQMR,Male,1,Month-to-month,69.15,Yes
3704-IEAXF,Female,72,Two year,53.65,No
6810-VCAEX,Female,47,One year,39.65,No
0674-EYYZV,Female,1,Month-to-month,54.65,No
4480-MBMLB,Female,36,One year,104.8,No
1395-OFUWC,Male,43,Month-to-month,29.3,No
0822-QGCXA,Female,27,Month-to-month,83.85,No
0872-NXJYS,Female,9,Month-to-month,79.55,Yes
2832-KJCRD,Female,38,Month-to-month,103.65,No
3588-WSTTJ,Female,35,Month-to-month,99.05,No
4075-WKNIU,Female,0,Two year,73.35,No
5090-EMGTC,Female,59,Two year,100.05,No
2346-CZYIL,Male,27,Two year,20.35,No
3798-EPWRR,Female,2,Month-to-month,43.95,No
6258-NGCNG,Male,7,Month-to-month,23.5,No
4186-ZBUEW,Female,36,One year,70.7,No
5274-XHAKY,Female,41,Month-to-month,94.3,No
1442-BQPVU,Female,13,Month-to-month,29.15,No
3978-YNKDD,Male,19,Two year,20.85,No
4940-KHCWD,Female,60,Two year,37.7,No
9412-ARGBX,Female,48,Two year,95.5,Yes
1389-CXMLU,Male,3,Month-to-month,91.05,Yes
9589-ABEPT,Male,69,Two year,92.45,No
9388-ZEYVT,Male,43,One year,44.15,No
0305-SQECB,Female,11,One year,36.05,No
7605-SNLQG,Female,45,Month-to-month,50.25,No
4670-TABXH,Male,72,Two year,109.75,No
5561-NWEVX,Female,2,Month-to-month,79.2,Yes
0064-SUDOG,Female,12,Two year,20.3,No
8561-NMTBD,Female,67,One year,112.35,No
5161-XEUVX,Male,37,Two year,94.3,No
8292-FRFZQ,Female,39,One year,41.15,No
8591-NXRCV,Female,41,Month-to-month,74.65,No
7895-VONWT,Female,25,Month-to-month,48.25,No
4526-RMTLL,Male,8,Two year,76.15,No
6253-GNHWH,Female,71,Two year,71.1,No
4566-NECEV,Male,5,Month-to-month,96.55,No
8080-POTJR,Female,30,One year,79.3,No
6906-MPARY,Male,40,One year,89.6,No
3662-FXJFO,Female,54,Two year,20.5,No
8107-RZLNV,Male,72,Two year,106.3,No
0516-OOHAR,Male,28,One year,100.35,No
2027-CWDNU,Male,18,Month-to-month,85.6,No
2737-WFVYW,Female,2,Month-to-month,45.25,Yes
9912-OMZDS,Female,59,One year,106.15,No
3733-ZEECP,Male,22,Month-to-month,51.1,No
7878-RTCZG,Female,1,Month-to-month,19.9,No
2452-MRMZF,Female,72,Two year,25.7,No
2272-QAGFO,Female,14,Month-to-month,74.3,Yes
7103-IPXPJ,Male,50,One year,99.4,No
4342-HFXWS,Female,48,One year,69.7,No
3545-CNWRG,Female,49,Month-to-month,98.35,No
1785-BPHTP,Male,28,Month-to-month,85.45,No
4989-LIXVT,Male,68,Month-to-month,95.9,No
7315-WYOAW,Male,13,Month-to-month,100.75,No
1173-XZPYF,Female,11,Month-to-month,89.2,No
9850-OWRHQ,Female,3,Month-to-month,74.1,Yes
3768-NLUBH,Male,57,Month-to-month,100.6,Yes
8676-TRMJS,Male,3,Month-to-month,75,Yes
2509-TFPJU,Male,72,Two year,25.75,No
9530-GRMJG,Male,70,Two year,84.1,No
6898-RBTLU,Female,49,Two year,79.3,No
5481-NTDOH,Female,67,One year,107.05,No
2068-WWXQZ,Male,46,Two year,20.05,No
7359-SSBJK,Female,64,Two year,70.2,Yes
2061-VVFST,Female,37,Month-to-month,19.5,No
0685-MLYYM,Female,2,Month-to-month,70.75,Yes
0749-IRGQE,Female,13,Month-to-month,45.3,No
2380-DAMQP,Female,72,Two year,115.15,No
2256-YLYLP,Male,68,Two year,72.95,No
1272-ILHFG,Male,15,One year,19.65,No
0164-XAIRP,Female,24,Two year,19.55,No
5666-CYCYZ,Female,24,Month-to-month,89.55,No
4011-ARPHK,Male,27,Month-to-month,50.35,No
8182-PNAGI,Male,12,Month-to-month,50.25,Yes
6365-HITVU,Female,71,Two year,87.25,No
7558-IMLMT,Male,67,Two year,20.8,No
9488-FYQAU,Female,63,Two year,109.25,No
3590-TCXTB,Male,1,Month-to-month,20.35,No
6994-KERXL,Male,4,Month-to-month,55.9,No
7957-RYHQD,Female,40,Month-to-month,79.2,Yes
2180-DXNEG,Female,12,Month-to-month,96,Yes
1960-UOTYM,Male,52,Two year,79.2,No
2740-JFBOK,Male,10,Month-to-month,24,No
6500-JVEGC,Male,68,One year,101.35,No
5515-AKOAJ,Female,54,Month-to-month,100.1,Yes
8976-OQHGT,Female,4,Month-to-month,56.5,Yes
5245-VDBUR,Female,52,One year,35.45,No
6230-BSUXY,Female,1,Month-to-month,85,Yes
8469-SNFFH,Male,70,One year,79.4,No
2144-ESWKO,Male,43,One year,35.2,No
1241-FPMOF,Male,52,Two year,19.65,No
9928-BZVLZ,Female,12,Two year,49.85,No
4114-QMKVN,Female,56,One year,68.75,No
2775-SEFEE,Male,0,Two year,61.9,No
9003-CPATH,Male,42,Month-to-month,79.9,No
1754-GKYPY,Male,22,Month-to-month,89.75,No
5294-CDGWY,Male,51,One year,59.3,Yes
7956-XQWGU,Male,27,Month-to-month,19.4,No
1591-MQJTP,Male,51,One year,93.65,No
5295-PCJOO,Male,4,Month-to-month,49.4,Yes
2369-FEVNO,Male,1,Month-to-month,19.9,No
9863-JZAIC,Male,35,Month-to-month,55,Yes
7471-MQPOS,Male,71,One year,72.9,No
7660-HDPJV,Female,1,Month-to-month,69.2,Yes
5115-SQAAU,Female,69,Two year,25.6,No
9845-QOMAD,Male,14,One year,19.75,No
7672-VFMXZ,Male,57,Month-to-month,55.7,No
9739-JLPQJ,Female,72,Two year,117.5,No
9916-AYHTC,Male,48,Two year,19.85,No
3855-ONCAR,Female,4,Month-to-month,78.9,No
1488-SYSFC,Male,31,Month-to-month,20.65,No
7931-PXHFC,Male,38,One year,62.3,Yes
3990-QYKBE,Male,37,Month-to-month,92.5,Yes
0970-QXPXW,Female,1,Month-to-month,19.65,No
3259-KNMRR,Male,57,Two year,79.75,No
6120-RJKLU,Female,62,Two year,79.95,No
9572-WUKSB,Male,3,Month-to-month,29.9,No
5893-KCLGT,Female,72,Two year,19.75,No
0076-LVEPS,Male,29,Month-to-month,45,No
3640-JQGJG,Male,13,Month-to-month,44.8,No
4919-MOAVT,Male,3,Month-to-month,69.65,Yes
1596-OQSPS,Female,11,Month-to-month,51.1,No
9867-XOBQA,Female,21,Two year,53.15,No
9546-KDTRB,Female,19,Month-to-month,24.7,No
3090-HAWSU,Male,61,Two year,111.6,Yes
9820-RMCQV,Female,11,Month-to-month,48.55,Yes
3174-RKMOW,Male,35,Month-to-month,109.95,No
1760-CAZHT,Male,25,Month-to-month,20.8,No
7839-QRKXN,Female,1,Month-to-month,20.2,Yes
8441-SHIPE,Female,67,Two year,25.6,No
5204-QZXPU,Male,19,Month-to-month,39.65,Yes
4597-ELFTS,Male,56,One year,24.9,Yes
1320-GVNHT,Male,72,Two year,108.4,No
1047-RNXZV,Male,43,Two year,19.55,No
3541-ZNUHK,Female,55,Month-to-month,85.1,No
8450-JOVAH,Male,2,Month-to-month,56.7,Yes
8725-JEDFD,Male,27,Month-to-month,69.05,No
7562-UXTPG,Female,13,Month-to-month,70.15,No
8071-SBTRN,Female,70,Two year,111.15,No
1113-IUJYX,Female,14,One year,105.95,Yes
6668-CNMFP,Female,19,One year,89.35,No
5626-MGTUK,Female,20,Month-to-month,89.1,No
5681-LLOEI,Male,43,One year,91.25,No
8212-DJRCH,Male,5,Month-to-month,90.35,No
4323-OHFOW,Female,70,One year,105.55,No
4933-BSAIP,Female,40,Two year,19.1,No
2030-BTZRO,Male,6,Two year,20.4,No
1116-DXXDF,Male,39,Two year,100.45,No
9274-CNFMO,Male,4,Month-to-month,74.95,Yes
7758-XKCBS,Male,15,Month-to-month,29.7,Yes
8992-JQYUN,Male,1,Month-to-month,50.35,Yes
6563-VNPMN,Female,45,Month-to-month,85.7,No
0617-AQNWT,Female,64,Two year,47.85,Yes
2267-WTPYD,Female,57,Month-to-month,94,No
0270-THENM,Male,72,Two year,69.85,No
2446-PLQVO,Male,1,Month-to-month,70.3,Yes
4707-MAXGU,Male,72,Two year,25.85,No
2710-WYVXG,Female,3,Two year,71.1,No
3005-NFMTA,Male,55,Month-to-month,98.8,Yes
6300-BWMJX,Female,59,Month-to-month,93.35,No
8784-CGILN,Female,18,Month-to-month,99.85,Yes
5389-FFVKB,Male,32,Month-to-month,80.3,Yes
7009-LGECI,Female,4,Month-to-month,50.55,No
8444-WRIDW,Female,66,Month-to-month,80.45,Yes
5022-KVDQT,Male,27,Month-to-month,81.3,No
7976-CICYS,Male,4,Month-to-month,20.7,No
1036-GUDCL,Male,60,Month-to-month,79.05,No
2005-DWQZJ,Female,8,Two year,19.05,No
8148-WOCMK,Male,8,Two year,19.6,No
7815-PDTHL,Male,35,Two year,20.2,No
9451-LPGOO,Male,7,Month-to-month,86.8,Yes
9173-IVZVP,Female,53,Two year,20.9,No
9129-UXERG,Female,18,Month-to-month,103.6,No
3635-JBPSG,Female,15,Two year,38.8,No
7964-ZRKKG,Male,67,One year,88.4,No
5868-YWPDW,Male,6,Month-to-month,84.2,Yes
6229-LSCKB,Male,6,Month-to-month,79.7,No
2025-JKFWI,Male,13,Month-to-month,99,Yes
4078-SAYYN,Female,11,Month-to-month,100.75,Yes
1724-IQWNM,Male,1,Month-to-month,19.3,No
8217-QYOHV,Male,5,Month-to-month,55.75,No
5546-QUERU,Male,13,One year,19.95,No
9940-HPQPG,Female,9,Month-to-month,91.75,Yes
6897-UUBNU,Male,29,Month-to-month,89.65,No
6127-IYJOZ,Male,1,Month-to-month,45.85,No
6618-RYATB,Female,1,Month-to-month,79.55,Yes
8930-XOTDP,Female,18,Month-to-month,55.95,No
5916-QEWPT,Female,2,Month-to-month,69,No
5060-TQUQN,Male,30,Month-to-month,83.55,No
0531-XBKMM,Male,66,Two year,65.7,No
8465-SBRXP,Male,38,Two year,94.9,No
2408-PSJVE,Male,44,Month-to-month,61.9,No
9079-YEXQJ,Female,54,Month-to-month,111.1,Yes
9700-ZCLOT,Male,2,Month-to-month,20,No
8738-JOKAR,Female,42,One year,67.7,No
4534-WGCIR,Female,58,Two year,25.15,No
1930-WNXSB,Male,58,Month-to-month,92.85,No
2685-SREOM,Female,25,Month-to-month,89.1,Yes
3508-CFVZL,Female,71,Two year,111.3,No
0402-CQAJN,Female,37,Month-to-month,101.9,Yes
6692-UDPJC,Female,14,Month-to-month,91.65,Yes
1273-MTETI,Female,4,Month-to-month,88.85,Yes
0657-DOGUM,Female,48,One year,60.6,No
5480-HPRRX,Female,3,Month-to-month,25.3,Yes
8792-AOROI,Female,8,Two year,65.5,No
0295-PPHDO,Male,1,Month-to-month,95.45,Yes
5146-YYFRZ,Male,67,Two year,19.95,No
1195-OIYEJ,Male,13,Month-to-month,91.1,Yes
5906-CVLHP,Female,45,One year,54.15,Yes
3452-SRFEG,Male,49,Month-to-month,74.6,No
4070-OKWVH,Female,52,Month-to-month,94.6,No
5297-MDOIR,Female,63,One year,81.15,No
6369-MCAKO,Female,68,Two year,89.05,No
4926-UMJZD,Female,31,Month-to-month,49.2,No
6848-HJTXY,Female,64,Two year,19.45,No
6341-AEVKX,Female,62,One year,104.3,No
4501-EQDRN,Female,1,Month-to-month,69.7,Yes
2990-HWIML,Female,6,Month-to-month,89.5,Yes
0682-USIXD,Female,21,Month-to-month,86.05,No
6976-BWGLQ,Female,72,Two year,25.2,No
7078-NVFAM,Female,32,Month-to-month,35.15,No
8065-QBYTO,Female,71,One year,99.65,No
2133-TSRRM,Female,34,Month-to-month,105.35,No
7384-GHBPI,Male,3,Month-to-month,35.15,Yes
7603-USHJS,Male,12,Month-to-month,73.75,Yes
7234-FECYN,Female,8,Month-to-month,101.35,Yes
2511-ALLCS,Female,35,Two year,24.3,No
3191-CSNMG,Female,3,Month-to-month,80.7,No
7952-OBOYL,Male,3,Month-to-month,89.85,No
7470-DYNOE,Male,53,One year,61.1,No
7853-OETYL,Female,4,Month-to-month,29.05,No
1545-ACTAS,Female,48,One year,99.7,No
5876-HZVZM,Female,6,Month-to-month,55.9,Yes
1400-MMYXY,Male,3,Month-to-month,105.9,Yes
5126-RCXYW,Male,54,Two year,46,No
3085-QUOZK,Female,1,Month-to-month,43.95,Yes
2363-BJLSL,Male,62,Month-to-month,80.4,No
1956-YIFGE,Male,22,One year,100.05,No
3926-CUQZX,Male,1,Month-to-month,45.1,Yes
7921-LMDFQ,Male,51,One year,94,No
2925-MXLSX,Female,30,One year,68.95,No
5820-PTRYM,Female,56,One year,68.45,No
9609-BENEA,Male,35,One year,69,No
6211-WHMYA,Female,64,Month-to-month,43.85,No
4459-BBGHE,Male,30,Month-to-month,44.5,No
9945-PSVIP,Female,25,Two year,18.7,No
1041-RXHRA,Female,41,Month-to-month,70.25,Yes
1750-CSKKM,Male,9,Month-to-month,55.35,Yes
9108-EJFJP,Female,1,Month-to-month,53.55,No
0530-IJVDB,Male,70,Two year,114.6,No
0508-SQWPL,Female,57,Two year,20.1,No
2215-ZAFGX,Male,9,Month-to-month,85.5,No
8213-TAZPM,Female,69,One year,108.75,No
7142-HVGBG,Male,43,Month-to-month,103,Yes
1304-SEGFY,Female,72,Two year,97.85,No
7242-EDTYC,Male,44,Two year,19.55,No
2904-GGUAZ,Female,72,Two year,84.05,No
8267-ZNYVZ,Female,33,One year,103.75,Yes
5136-GFPMB,Male,54,Month-to-month,89.4,No
2595-KIWPV,Male,27,Two year,19.7,No
5243-SAOTC,Male,54,Month-to-month,79.85,No
9398-MMQTO,Male,3,Month-to-month,74.45,No
7619-PLRLP,Female,53,One year,74.1,No
6457-GIRWB,Male,1,Month-to-month,69.35,Yes
6508-NJYRO,Male,15,One year,18.8,No
1450-SKCVI,Female,56,Month-to-month,73.85,Yes
4710-NKCAW,Male,5,Month-to-month,64.4,No
5306-BVTKJ,Male,48,One year,55.8,No
0357-NVCRI,Female,25,Month-to-month,20.05,No
5570-PTWEH,Female,3,Month-to-month,75.15,Yes
2371-KFUOG,Male,58,One year,99.15,No
0463-ZSDNT,Male,10,Month-to-month,56.75,No
6502-MJQAE,Male,1,Month-to-month,69.6,Yes
6257-DTAYD,Male,71,Two year,104.15,No
4616-ULAOA,Female,65,Two year,110.8,No
7693-LCKZL,Male,5,Month-to-month,80.15,Yes
7746-AWNQW,Female,28,Month-to-month,35.75,No
5996-EBTKM,Female,67,Two year,69.9,No
2758-RNWXS,Male,35,One year,89.2,No
2314-TNDJQ,Female,72,Two year,55.65,No
2405-LBMUW,Female,61,One year,50.7,No
3454-JFUBC,Male,68,Two year,20,No
0032-PGELS,Female,1,Month-to-month,30.5,Yes
9039-ZVJDC,Male,3,Month-to-month,19.1,No
6797-LNAQX,Male,70,Two year,98.3,Yes
9013-AQORL,Female,48,Month-to-month,45.55,No
2898-MRKPI,Male,68,One year,101.05,No
2750-BJLSB,Female,47,One year,103.7,No
3648-GZPHF,Male,32,One year,36.25,No
2075-RMJIK,Female,5,Month-to-month,49.4,No
9588-YRFHY,Male,49,Two year,19.9,No
6394-MFYNG,Female,48,Month-to-month,107.4,Yes
1564-NTYXF,Female,13,Month-to-month,82,Yes
9364-YKUVW,Male,15,Month-to-month,19.8,No
5392-AKEMH,Female,12,Month-to-month,45.05,No
2451-YMUXS,Male,67,Two year,64.55,No
3914-FDRHP,Male,9,Month-to-month,86.25,No
3078-ZKNTS,Female,13,Two year,19.75,No
1024-KPRBB,Female,38,One year,89.1,No
4690-PKDQG,Female,42,Month-to-month,95.55,No
8155-IBNHG,Female,24,Month-to-month,75.4,Yes
0886-QGENL,Female,27,Month-to-month,101.25,Yes
9547-ITEFG,Male,9,Month-to-month,102.6,No
1264-FUHCX,Female,49,One year,56.3,No
7789-CRUVC,Female,61,Month-to-month,94.2,No
6598-KELSS,Male,50,One year,43.05,No
8739-WWKDU,Male,25,Month-to-month,89.5,Yes
8685-WHQPW,Female,22,Month-to-month,74.4,Yes
4745-LSPLO,Male,1,Month-to-month,20.5,Yes
8083-YTZES,Male,4,Month-to-month,74.35,Yes
7240-FQLHE,Female,18,Month-to-month,99.75,Yes
6664-FPDAC,Female,56,One year,111.95,Yes
9972-VAFJJ,Female,53,One year,94,No
0422-UXFAP,Female,51,One year,98.85,No
1904-WAJAA,Female,24,Two year,64.35,No
5130-YPIRV,Female,62,Two year,72,No
2843-CQMEG,Male,24,Month-to-month,49.7,No
6439-PKTRR,Female,70,Two year,80.7,No
